results,dba_name,license_number,inspection_date,facility_type,risk,zip,latitude,longitude,v_cumsum,v_cumsum_cs
Fail,WINGSTOP,2517730,01/25/2023,Restaurant,1,60621,41.77982679720496,-87.64690261797884,9,3
Pass,FLIPPIN FLAVORS,2689671,01/25/2023,Restaurant,1,60643,41.72122967550103,-87.66949200357084,6,0
Fail,A TAVOLA,45044,01/25/2023,Restaurant,1,60622,41.89594582031756,-87.68145004376318,11,3
Fail,STAR EAST,1248852,01/25/2023,Restaurant,1,60639,41.92404294400852,-87.769032210279,2,1
Pass,SHOKRAN,1884050,01/25/2023,Restaurant,1,60641,41.95353192936301,-87.72833818191091,5,0
Pass,"SSP AMERICA, INC",2541992,01/25/2023,Restaurant,1,60638,41.78519267395424,-87.7667534323291,0,0
Pass,Belding Elementary School,22221,01/25/2023,School,1,60641,41.95890498761068,-87.73398223339892,1,0
Pass,POTBELLY SANDWICH SHOP,2418678,01/25/2023,Restaurant,1,60641,41.953489149800056,-87.73232020498648,1,0
Fail,"Green, W.",24131,01/25/2023,School,1,60643,41.71931953138713,-87.65248590555663,5,0
Fail,ORIENTAL CHOP SUEY,2423951,01/25/2023,Restaurant,1,60643,41.721243419132925,-87.66830278914065,10,0
Pass,ETHIOPIAN DIAMOND RESTAURANT,49379,01/25/2023,Restaurant,1,60660,41.992944134279234,-87.66050487502636,4,1
Fail,EATALY,2262496,01/25/2023,Restaurant,1,60611,41.89239475098296,-87.62641533543558,18,5
Fail,BAR LOUIE,2776415,01/25/2023,Restaurant,1,60605,41.87216695780119,-87.62957679729978,9,4
Fail,NOBU,2627477,01/25/2023,Restaurant,1,60607,41.8844794270512,-87.6496285473241,4,3
Fail,OUTPUT,2074594,01/25/2023,Restaurant,1,60622,41.891013896751915,-87.67198480289699,7,2
Fail,Hanson Park,24461,01/25/2023,School,1,60639,41.92392770522664,-87.76152094466592,1,1
Pass,DUNKIN DONUTS,1678255,01/25/2023,Restaurant,2,60601,41.88770537937826,-87.62058814392799,2,0
Pass,SUBWAY,1272426,01/25/2023,Restaurant,1,60657,41.93704235000386,-87.64814829224738,8,0
Pass,PROTEIN BAR,2373749,01/25/2023,Restaurant,1,60601,41.88454011059238,-87.62430852246028,0,0
Pass,JOY YEE PLUS,2008463,01/25/2023,Restaurant,1,60616,41.85362260604301,-87.63505989413537,7,1
Fail,BIG & LITTLE'S RESTAURANT,2308160,01/25/2023,Restaurant,1,60657,41.93999961847732,-87.65546972706031,5,0
Pass,PASTA AL GUSTO,2781503,01/25/2023,Restaurant,1,60657,41.9394659949947,-87.67808189198753,0,0
Pass,DEPASADA RESTAURANT,1818916,01/25/2023,Restaurant,1,60607,41.86917945744238,-87.66482775939852,5,1
Fail,AMELIA EARHART  ELEMENTARY,2046658,01/25/2023,School,2,60617,41.72613497913613,-87.58217726978825,3,1
Fail,Hanson Park Branch,24462,01/25/2023,School,1,60639,41.922831144138776,-87.75994374773492,1,1
Fail,TAQUERIA LA MEXICANA,32909,01/25/2023,Restaurant,1,60609,41.83063218466477,-87.64674676569695,4,2
Fail,SEVEN TREASURES,6231,01/25/2023,Restaurant,1,60616,41.850556411576726,-87.63211141670075,8,0
Pass,NEW PEARL'S PLACE RESTAURANT,2458709,01/25/2023,Restaurant,1,60653,41.82364931821311,-87.62302379163799,4,0
Fail,TIMEZSQUARE,2840097,01/25/2023,Grocery Store,3,60628,41.69620076046872,-87.64235277732084,9,0
Pass,ALEBRIJES CAFE,2694855,01/25/2023,Restaurant,1,60625,41.96827375769163,-87.7150390070548,3,1
Fail,LUVIANOS FAST FOOD,2890610,01/25/2023,Restaurant,1,60609,41.808675889263704,-87.66892613661817,4,0
Fail,KINCADE'S,11030,01/25/2023,Restaurant,1,60614,41.91822112070864,-87.65297305297553,3,1
Pass,BRUNCH N' BURGERS CHICAGO,2786037,01/25/2023,Restaurant,1,60612,41.868904814267175,-87.68343330010201,1,0
Pass,UNITED AMERICAN MUSLIM ASSOCIATION OF ILLINOIS INC,4073900,01/25/2023,School,1,60618,41.95548859652869,-87.71860389979875,18,0
Fail,CAFE CON LECHE D' NOCHE,2004043,01/25/2023,Restaurant,1,60647,41.930392307909585,-87.70980517549702,2,1
Fail,THE WORM HOLE,2021937,01/25/2023,Restaurant,2,60622,41.90837835089753,-87.67456920778488,9,3
Pass,"WENDY'S OLD FASHIONED HAMBURGERS OF NEW YORK,INC",2373869,01/25/2023,Restaurant,1,60629,41.78900459902208,-87.70328302524915,1,0
Fail,KINCADE'S,11034,01/25/2023,Restaurant,1,60614,41.91821976334081,-87.65305744895191,3,1
Pass,AFRICAN SUPERMARKET & LIQUOR,28149,01/25/2023,Grocery Store,2,60624,41.880779974868965,-87.7303060140944,5,0
Fail,TATAS TACOS,2589789,01/25/2023,Restaurant,1,60641,41.953263831201625,-87.7510919961523,6,0
Fail,BERNARD MOOS ELEMENTARY SCHOOL,24551,01/25/2023,School,1,60647,41.912531098361065,-87.6969054465616,4,1
Pass,"CHAVELO'S TACOS, INC",2813532,01/25/2023,Restaurant,1,60632,41.80763816876787,-87.73331806200785,6,2
Fail,BAMENDA FRESH ON JEFFERY,2868446,01/25/2023,Grocery Store,2,60617,41.720853484203275,-87.57517213662211,12,2
Pass,QUALITY TIME,2671685,01/25/2023,Restaurant,1,60647,41.932178909360545,-87.70151831687924,5,1
Fail,NOODLES & COMPANY,2065232,01/25/2023,Restaurant,1,60614,41.91758179156386,-87.6590228976662,8,2
Pass,SEAFOOD JUNCTION,2835293,01/25/2023,Restaurant,1,60609,41.796234875219376,-87.63040492438661,6,2
Fail,FORK FANTASY,2882595,01/25/2023,Restaurant,1,60607,41.87451215422576,-87.63986470914409,8,1
Fail,TORO JAPANESE RESTAURANT INC,2560884,01/25/2023,Restaurant,1,60614,41.9289565890134,-87.6426397468366,7,3
Pass,L + L PIZZERIA,2886848,01/25/2023,Restaurant,1,60609,41.82339003118205,-87.6722362475433,6,1
Fail,POPEYE'S,2489026,01/25/2023,Restaurant,1,60608,41.8353362239431,-87.66583085901608,12,8
Pass,THE BUDLONG HOT CHICKEN,2516815,01/25/2023,Restaurant,1,60625,41.9654991094368,-87.68866018713253,2,1
Pass,"PATIO BEEF, INC",2279587,01/25/2023,Restaurant,1,60660,41.99164923315811,-87.66046438723393,0,0
Fail,JAY'S BACKYARD BBQ,2641588,01/25/2023,Restaurant,1,60651,41.90225163790281,-87.76587291212932,15,3
Pass,SOPRAFFINA MARKETCAFFE,58044,01/25/2023,Restaurant,1,60601,41.8846320757672,-87.6222479910888,2,0
Pass,POPPIN DOUGH,2427736,01/25/2023,Restaurant,2,60643,41.72121126407833,-87.65437692905823,6,0
Pass,GALLERY CAFE,2713470,01/25/2023,Restaurant,2,60642,41.8951328475832,-87.653907100256,9,2
Pass,"EL ORIGINAL CHAVAS TACOS, INC.",1964229,01/25/2023,Restaurant,1,60612,41.89056935541283,-87.68557424853155,1,0
Pass,PIZZA HUT,2476782,01/25/2023,Restaurant,2,60609,41.796234875219376,-87.63040492438661,1,0
Fail,UBERSTEIN,30598,01/26/2010,Restaurant,1,60657,41.945490352324526,-87.65530902311264,0,0
Pass,MR GREEK GYROS INC,58084,01/26/2015,Restaurant,1,60661,41.878102403055955,-87.64739070558905,8,1
Fail,SWAGGER BAR & GRILL,2412233,01/26/2016,Restaurant,2,60615,41.80242492805717,-87.61956496592906,11,4
Pass,SUNDA,2432361,01/26/2016,Restaurant,1,60654,41.890924221316645,-87.6316177901787,0,0
Pass,YA KWANG,2235049,01/26/2018,Restaurant,1,60625,41.97459679112475,-87.692355410720907,0,0
Pass,WOW BAO,1742905,01/26/2018,Restaurant,1,60604,41.878014487249544,-87.63318903001444,1,0
Pass,PROTEIN BAR,2252786,01/26/2018,Restaurant,1,60654,41.8880742810662,-87.63495520292739,0,0
Pass,POPEYE'S#835,2594633,01/26/2023,Restaurant,1,60624,41.86621301898216,-87.7127816493052,15,4
Fail,HOTEL ZACHARY,2578015,01/26/2023,Restaurant,1,60613,41.947965602336375,-87.65729854258726,16,6
Fail,BURGER KING,2487684,01/26/2023,Restaurant,2,60614,41.9328407126909,-87.64851624582587,13,7
Pass,PAK SWEETS INC.,2812873,01/26/2023,Restaurant,1,60659,41.997861005185875,-87.68860508498791,3,0
Fail,SILK ROAD OF CHICAGO,2744832,01/26/2023,Restaurant,1,60603,41.88141900800828,-87.63220320776806,4,3
Fail,ROSATI'S PIZZA,2814135,01/26/2023,Restaurant,1,60618,41.946879790091614,-87.68811383137822,19,5
Pass,JOHN AUDUBON ELEMENTARY SCHOOL,22091,01/26/2023,School,1,60618,41.945098077372535,-87.68107885384137,3,1
Fail,BEST SUB #2,2588772,01/26/2023,Restaurant,1,60622,41.90282606303337,-87.69560739209435,11,2
Pass,CARNICERIA LA HACIENDA #5,2835193,01/26/2023,Grocery Store,1,60632,41.8014000330526,-87.72604374190084,3,1
Pass,87TH STREET JERK & SEAFOOD MARKET,2823307,01/26/2023,Restaurant,1,60620,41.735860336679785,-87.66601508725583,6,0
Pass,CHURCH'S CHICKEN # 1054,1273277,01/26/2023,Restaurant,2,60609,41.808662601878325,-87.67025444015965,5,1
Fail,Scammon Elementary School,25241,01/26/2023,School,1,60641,41.941649437310005,-87.73222900844841,4,1
Fail,JEWEL FOOD STORE #3092,1411,01/26/2023,Grocery Store,1,60617,41.722263198133774,-87.58291763461929,26,4
Pass,FRESH MARKET PLACE #3,2708661,01/26/2023,Grocery Store,1,60639,41.92427271358551,-87.75211503765784,10,2
Fail,CHINA CAFE,2671259,01/26/2023,Restaurant,1,60616,41.85093939280557,-87.63212018252484,13,1
Pass,SUBWAY SANDWICH & SALAD,83040,01/26/2023,Restaurant,1,60616,41.83793909142486,-87.64596375096664,0,0
Fail,CRISP,1868619,01/26/2023,Restaurant,1,60657,41.93610815174804,-87.64441137564677,14,1
Fail,MARISCOS PLAYA AZUL,2496427,01/26/2023,Restaurant,1,60641,41.938565657391784,-87.75855584047643,6,3
Fail,MING BRICKYARD SUPER CHINA BUFFET INC.,1490057,01/26/2023,Restaurant,1,60639,41.92884722332376,-87.78578101920121,1,1
Pass,GIORDANO'S OF BEVERLY,2074456,01/26/2023,Restaurant,1,60643,41.71868263931775,-87.68184758141176,2,0
Pass,TOON'S BAR & GRILL,17186,01/26/2023,Restaurant,1,60613,41.95240164062764,-87.66401827319031,6,1
Pass,STARBUCKS,34211,01/26/2023,Restaurant,2,60666,42.008536400868735,-87.91442843927047,2,0
Pass,ZEUS GYROS INC,46817,01/26/2023,Restaurant,1,60607,41.878052102880496,-87.64756642031503,6,0
Fail,SUMMER HOUSE (T2 MAIN),34183,01/26/2023,Restaurant,1,60666,42.008536400868735,-87.91442843927047,3,1
Pass,SIRI INDIAN RESTAURANT,2602169,01/26/2023,Restaurant,1,60607,41.86939628798951,-87.66499334444555,13,3
Pass,HORIZON SCIENCE ACADEMY McKINLEY PARK,3247466,01/26/2023,School,1,60609,41.82291858708595,-87.681778627121,3,1
Fail,MARGARITA'S PIZZERIA,1875208,01/26/2023,Restaurant,1,60619,41.75849308118378,-87.61647025913092,15,3
Pass,BURGER KING #10345,2368801,01/26/2023,Restaurant,2,60608,41.83660842037554,-87.66557057083158,1,0
Pass,PIZZA-METRO,1545880,01/26/2023,Restaurant,1,60622,41.90319053056459,-87.67029008677447,4,1
Fail,UNITED CLUB,2818273,01/26/2023,Restaurant,1,60666,42.008536400868735,-87.91442843927047,8,1
Pass,KAISER TIGER,2359936,01/26/2023,Restaurant,1,60607,41.88404872515133,-87.66305613344618,6,0
Fail,AVLI TAVERNA,2616777,01/26/2023,Restaurant,1,60614,41.92875605419546,-87.66237147194119,18,3
Fail,"WINGS OVER HARRISON, LLC/WINGSTOP RESTAURANTS, INC",2517705,01/26/2023,Restaurant,1,60605,41.87448905670627,-87.6273652953713,15,6
Pass,GRACE CHRISTIAN ACADEMY,3491743,01/26/2023,School,1,60623,41.84064044350548,-87.72721990630961,1,0
Fail,Burbank,22401,01/26/2023,School,1,60639,41.91759334051134,-87.78266266765927,1,1
Fail,MARIANO'S #8538,2446998,01/26/2023,Grocery Store,1,60657,41.93733843730944,-87.64445647150518,13,4
Fail,PILSEN ELEMENTARY,31141,01/26/2023,School,1,60608,41.85887605891408,-87.66222540281572,5,1
Fail,PROTEIN PARIS,2890550,01/26/2023,Restaurant,2,60647,41.93199056575183,-87.71957718093888,8,2
Fail,SILA'S MEDITERRANEAN,2803205,01/26/2023,Restaurant,1,60657,41.93805777122924,-87.6444808125829,8,2
Pass,Edgebrook,23071,01/26/2023,School,1,60646,41.99946016477578,-87.7618211032257,0,0
Pass,JERKY JERK RARE,2684305,01/26/2023,Restaurant,1,60612,41.86890766821779,-87.683275390726,8,1
Pass,CONTE'S PIZZERIA,2890549,01/26/2023,Restaurant,1,60652,41.73811752095403,-87.72169161073629,3,0
Pass,SCOFFLAW,84648,01/26/2023,Restaurant,1,60647,41.91729149564559,-87.70705160149535,3,0
Pass,NEPAL HOUSE,2222204,01/26/2023,Restaurant,1,60605,41.86570260855135,-87.62396590534365,5,1
Fail,AJAWAAH SWEETS,2386163,01/26/2023,Restaurant,1,60659,41.99758611677132,-87.6920046207453,4,1
Fail,FRY THE COOP,2678075,01/26/2023,Restaurant,1,60642,41.89598204592076,-87.66604606950455,11,2
Pass,WOLF BUTCHER INC.,2890445,01/26/2023,Grocery Store,3,60651,41.89473981572048,-87.76562673682143,0,0
Fail,TUMANS,1273473,01/26/2023,Restaurant,1,60622,41.8957195700408,-87.68182311956286,13,5
Pass,SPICY FINGERS,2615661,01/26/2023,Restaurant,1,60642,41.89597196048914,-87.6668196996518,6,1
Fail,PEKE'S POZOLE,2595283,01/26/2023,Restaurant,1,60632,41.80721664632841,-87.72371315761129,4,1
Fail,GIORDANO'S PIZZA,35633,01/26/2023,Restaurant,1,60615,41.799155754303854,-87.59028088059789,11,4
Fail,PARK  PLAZA RETIREMENT CENTER,2032949,01/26/2023,Restaurant,1,60645,42.00599079054638,-87.70472572459504,3,1
Fail,MOON'S SANDWICH SHOP,1804509,01/26/2023,Restaurant,1,60612,41.880677409478736,-87.68656689128477,4,0
Fail,EPIC BURGER,1904806,01/26/2023,Restaurant,2,60605,41.875313842367994,-87.62747311617227,5,2
Fail,TAQUERIA ATOTONILCO #2,7861,01/26/2023,Restaurant,1,60609,41.808476157506206,-87.66691320039692,5,1
Fail,CHIPOTLE MEXICAN GRILL,1496019,01/26/2023,Restaurant,1,60643,41.72108295395987,-87.67978067609734,5,2
Pass,W CHICAGO-CITY CENTER,2138443,01/26/2023,Restaurant,1,60603,41.879503650161986,-87.63296974156731,7,2
Pass,MR.SUBMARINE,35117,01/26/2023,Restaurant,1,60643,41.70241717076083,-87.68134559218737,13,1
Pass,TAMALES LO MEJOR DE GUERRERO,1717312,01/26/2023,Restaurant,1,60626,42.00975821945845,-87.67428823219575,1,0
Fail,BABA PITA,2595661,01/26/2023,Restaurant,1,60612,41.8688772011714,-87.6853578049071,3,0
Pass,"TAQUERIA MISANTLA VER, INC.",2886356,01/26/2023,Restaurant,1,60623,41.846538888991475,-87.70495285575998,8,1
Pass,POPEYE'S #862,2738644,01/26/2023,Restaurant,1,60653,41.80965253314558,-87.60574752734975,7,2
Fail,El Patron II,2659232,01/26/2023,Restaurant,1,60623,41.85164288650078,-87.7064081112397,10,3
Fail,BJ'S MARKET & BAKERY,55054,01/27/2014,Restaurant,1,60617,41.73585957574674,-87.58577161179068,10,3
Pass,THE WORM HOLE,2021937,01/27/2023,Restaurant,2,60622,41.90837835089753,-87.67456920778488,9,3
Pass,"BABAS FISH & CHICKEN, INC",2841390,01/27/2023,Restaurant,1,60621,41.779784072879195,-87.64970295329033,18,3
Pass,STAR LIGHT FOOD MARKET,1874058,01/27/2023,Grocery Store,1,60616,41.852052519797155,-87.63250528112087,16,1
Fail,OMAKIN RESTAURANTS,2708503,01/27/2023,Restaurant,2,60621,41.76915533533597,-87.62681267627248,5,1
Pass,DUKE'S,2431752,01/27/2023,Restaurant,1,60646,41.984618430365195,-87.76815926802585,4,0
Fail,JACKYS HOT DOGS,3775,01/27/2023,Restaurant,1,60632,41.794560965932575,-87.72305196106626,3,0
Fail,WAZZUP SHRIMP,2882509,01/27/2023,Restaurant,1,60644,41.89231802030073,-87.74556872149367,8,2
Fail,WINGSTOP,2517730,01/27/2023,Restaurant,1,60621,41.77982679720496,-87.64690261797884,12,4
Pass,FRUITFUL DELIGHT SMOOTHIE & JUICE BAR,2887000,01/27/2023,Restaurant,2,60605,41.86160396604375,-87.62713257931675,0,0
Pass,MEZCALA,2808461,01/27/2023,Restaurant,1,60647,41.93196913588585,-87.70013311819625,5,0
Pass,MCDONALD'S,2851197,01/27/2023,Restaurant,2,60614,41.92498939160594,-87.67215167412238,2,0
Pass,MILANO'S PIZZA,24438,01/27/2023,Restaurant,1,60643,41.6940420332519,-87.681078992843,2,0
Pass,Mary Lyon Elementary School,24281,01/27/2023,School,1,60634,41.93417897937111,-87.77713699423902,3,0
Pass,THE FAT SHALLOT,2886598,01/27/2023,Restaurant,1,60654,41.8880742810662,-87.63495520292739,6,1
Pass,ZAATAR,2890569,01/27/2023,Restaurant,1,60647,41.91744465934002,-87.68979177844926,3,0
Pass,POPEYES CHICKEN & BISCUITS,2822854,01/27/2023,Restaurant,1,60639,41.90951865138598,-87.7630187998563,8,1
Fail,CICERO BROTHERS,2887004,01/27/2023,Grocery Store,3,60644,41.891920489019896,-87.74555147140606,8,1
Pass,LUVIANOS FAST FOOD,2890610,01/27/2023,Restaurant,1,60609,41.808675889263704,-87.66892613661817,6,0
Pass,SENORITAS,2671515,01/27/2023,Restaurant,1,60608,41.85810453086136,-87.65360897005824,12,4
Pass,BAR LOUIE,2776415,01/27/2023,Restaurant,1,60605,41.87216695780119,-87.62957679729978,9,4
Pass,AMELIA EARHART  ELEMENTARY,2046658,01/27/2023,School,2,60617,41.72613497913613,-87.58217726978825,5,2
Fail,I HOP 1229,2627330,01/27/2023,Restaurant,1,60613,41.950901157508035,-87.64977183818694,9,2
Pass,S & C ELECTRIC COMPANY,26164,01/27/2023,Restaurant,1,60626,42.00174201826304,-87.67841912356384,1,0
Pass,ST GENEVIEVE SCHOOL,1981517,01/27/2023,School,1,60639,41.92527176739356,-87.74853621080176,0,0
Fail,PANERA BREAD #987,1768213,01/27/2023,Restaurant,1,60607,41.86888971111206,-87.63909892808796,4,0
Pass,EL GALLO BRAVO,1352481,01/27/2023,Restaurant,1,60618,41.93902060786903,-87.72425157972876,3,0
Pass,FISHERMANS ISLAND,2758303,01/27/2023,Restaurant,1,60649,41.77329289585066,-87.58644236831432,13,1
Pass,ST MARGARET ELEMENTARY,1981771,01/27/2023,School,1,60643,41.71488518092968,-87.65505957489803,3,0
Pass,JJ FISH,2511352,01/27/2023,Restaurant,2,60612,41.875484228979744,-87.70582210007383,9,1
Fail,SUMU TOKYO RAMEN AND SUSHI,2074427,01/27/2023,Restaurant,1,60607,41.881535752397575,-87.65558048597315,3,1
Pass,NOBLE THAI,2781256,01/27/2023,Restaurant,1,60642,41.89604365076047,-87.6621873276828,8,0
Pass,SEE THRU CHINESE RESTAURANT,1942299,01/27/2023,Restaurant,1,60651,41.902029722868406,-87.76602278744853,10,0
Pass,876 JAMAICAN JERK RESTAURANT,2890430,01/27/2023,Restaurant,1,60620,41.72896519161774,-87.66301106677602,1,0
Fail,SHEEBA MEAT & GROCERY,2699426,01/27/2023,Grocery Store,2,60630,41.96804517534159,-87.7357496871877,13,4
Pass,CERMAK PRODUCE #5 LTD,1649774,01/27/2023,Grocery Store,1,60608,41.83134990007708,-87.67584784785943,13,4
Pass,JACOB BEIDLER ELEMENTARY SCHOOL,22211,01/27/2023,School,1,60612,41.88529401072774,-87.70581859311523,0,0
Pass,SUN WING SUPERMARKET,2835868,01/27/2023,Grocery Store,3,60616,41.84399202590631,-87.63288468493911,5,0
Fail,"TAQUERIA  MAZAMITLA, INC.",2327177,01/27/2023,Restaurant,1,60618,41.93931867135029,-87.71791184474274,8,2
Pass,WINGSTOP RESTAURANT,2758185,01/27/2023,Restaurant,1,60626,42.00913302441507,-87.6738463824712,0,0
Fail,THREE HAPPINESS RESTAURANT,39807,01/27/2023,Restaurant,1,60616,41.85273605598148,-87.63244396717785,6,0
Fail,Wildwood,25881,01/27/2023,School,1,60646,42.00747006588308,-87.77837089379373,2,0
Pass,MCDONALD'S,2851193,01/27/2023,Restaurant,2,60657,41.9334048746597,-87.66858033090824,1,0
Pass,MCDONALD'S,2851195,01/27/2023,Restaurant,2,60639,41.92293104255376,-87.74611947794307,0,0
Fail,Pasteur,24851,01/27/2023,School,1,60629,41.786889681301254,-87.7326296227354,1,1
Pass,PALETERIA LINDO MICHOACAN,2153474,01/27/2023,Restaurant,1,60609,41.808458792512496,-87.6686697497996,2,0
Pass,SUBWAY,2162255,01/27/2023,Restaurant,1,60609,41.81006371206113,-87.67512853348084,3,0
Pass,FRANK W REILLY ELEMENTARY SCHOOL,25101,01/27/2023,School,1,60618,41.941121545449974,-87.71953058238621,1,1
Pass,LLOYD'S UPSCALE STREET FOOD,2867320,01/27/2023,Restaurant,1,60637,41.783819303359486,-87.6131888960692,9,2
Pass,"SUNRISE BREAKFAST & LUNCH RESTAURANT, INC.",2626697,01/27/2023,Restaurant,1,60655,41.69914649461559,-87.72051218013883,18,2
Fail,TANK NOODLE,2712704,01/27/2023,Restaurant,1,60641,41.9535522483967,-87.74587070415478,5,1
Pass,TOTAL HOLISTIC CREAMERY,2846115,01/27/2023,Restaurant,2,60622,41.91060331921216,-87.67701812652801,0,0
Pass,FAMILY DOLLAR #31994,2536669,01/27/2023,Grocery Store,3,60649,41.7573962131662,-87.58625101198423,3,0
Fail,SEE THRU CHINESE KITCHEN,36468,01/27/2023,Restaurant,1,60643,41.69422064707933,-87.68108589547474,18,2
Pass,Beasley CPC,29322,01/27/2023,School,1,60609,41.80001174659164,-87.62569446789126,1,0
Pass,CHENGDU IMPRESSION SICHUAN CUISINE,2817304,01/27/2023,Restaurant,1,60622,41.905200085347865,-87.66957875405194,18,3
Pass,MCDONALD'S,2851199,01/27/2023,Restaurant,2,60622,41.89579651244164,-87.67732279971976,1,0
Pass,MCDONALD'S,2851196,01/27/2023,Restaurant,2,60647,41.917103631009375,-87.68724876700634,0,0
Pass,Subway,2048240,01/27/2023,Restaurant,1,60641,41.93881423391841,-87.75626562221446,0,0
Pass,DEAR MARGARET,2762343,01/27/2023,Restaurant,1,60657,41.9358516200296,-87.66310796652628,3,0
Pass,TONTI ELEMENTARY,25631,01/27/2023,School,1,60629,NA,NA,2,1
Pass,ESTRELLA BLANCA NIGHT CLUB,2745149,01/27/2023,Restaurant,2,60641,41.93666807129704,-87.74665459887673,11,2
Pass,JIMMY JOHNS SANDWICH SHOPS,1695172,01/27/2023,Restaurant,1,60657,41.93710272042467,-87.66486148917167,6,1
Fail,WINGSTOP,2535598,01/27/2023,Restaurant,1,60608,41.83886824139177,-87.64644448458358,2,1
Fail,HOE TOY CHOP SUEY,2432140,01/27/2023,Restaurant,1,60617,41.738782134570904,-87.58510296843984,20,2
Pass,LITTLE JOE'S CIRCLE LOUNGE INC,319,01/27/2023,Restaurant,1,60607,41.86937117592203,-87.65278082182138,3,0
Pass,GALLISTEL LANGUAGE ACADEMY,2046685,01/27/2023,School,1,60617,41.70682231634241,-87.53513860508505,33,3
Pass,POPEYE'S FRIED CHICKEN,1963624,01/28/2013,Restaurant,2,60649,41.7597206413212,-87.5863104488657,0,0
Fail,MCDONALDS,2204169,01/28/2013,Restaurant,2,60616,41.83095278930358,-87.62144916300736,0,0
Fail,WINGSTOP,2299436,01/28/2014,Restaurant,1,60647,41.91122291121554,-87.67854693941312,0,0
Pass,"VHC LOWER, LLC",2314238,01/28/2015,Restaurant,1,60601,41.885828292802344,-87.62613826248786,0,0
Pass,DUNKIN DONUTS,32536,01/28/2016,Restaurant,2,60618,41.95382542137118,-87.70563413726975,0,0
Fail,CUERNAVACA RESTAURANT INC,1804,01/28/2016,Restaurant,1,60608,41.85807383601942,-87.65579980518957,13,5
Pass,Holy Trinity High School,1976,01/28/2022,School,1,60642,41.903271671649186,-87.66419083256157,7,3
Pass,LILLIE'S Q,2203492,01/29/2013,Restaurant,1,60661,41.884187507127805,-87.64111966683218,0,0
Fail,HALSTED STREET DELI,2308082,01/29/2014,Restaurant,1,60654,41.8880742810662,-87.63495520292739,0,0
Fail,SAVE WAY WAREHOUSE MARKET INC.,2304473,01/29/2015,Grocery Store,2,60644,41.87297585378775,-87.76144998426264,11,5
Fail,OLGA'S DELICATESSEN,4923,01/29/2015,Grocery Store,1,60618,41.95380731633216,-87.70838967582449,5,2
Fail,MINGHIN CUISINE,2177499,01/29/2016,Restaurant,1,60616,41.8532702235994,-87.63424788717859,10,3
Pass,FOOD STOP,2442902,01/29/2016,Grocery Store,3,60625,41.96841672465387,-87.7220597187097,0,0
Pass,CAFFE BACI,1822283,01/30/2014,Restaurant,1,60606,41.881664289382925,-87.63888744408949,0,0
Fail,ANGELO'S STUFFED PIZZA CORP,1045634,01/30/2015,Restaurant,1,60632,41.80452511221081,-87.72363360473794,10,4
